id,pedido_disur,pedido_exfarma,requisicion,lote,clave,descripcion,marca_disur,marca_exfarma,unidad,cantidad,precio_disur,precio_exfarma,tipo,cause
884,NULL,P-16-0007,301,70,060.125.0590,"BOLSA PARA ILEOSTOMIA O COLOSTOMIA. EQUIPO COMPUESTO DE: CUATRO BOLSAS DE PLASTICO, GRADO MEDICO, SUAVE, TRANSPARENTE, A PRUEBA DE OLOR DRENABLE EN FORMA DE BOTELLA DE 30 X 15 CM. ABIERTA EN""",NULL,PIESA,PIEZA,1,NULL,246.28,2,0
885,NULL,P-16-0007,301,75,060.125.1879,"BOLSA PARA RECOLECION DE ORINA. RECTANGULAR, ELABORADA A BASE DE CLORURO DE POLIVINILO CON GRADUACIONES CADA 100 ML Y LECTURA CADA 200 ML. SISTEMA CERRADO. CAPACIDAD: 2000 ML. PIEZA.""",NULL,ULTRATEC,PIEZA.,1,NULL,23.10,2,0
886,NULL,P-16-0007,301,56,060.125.1929,"BOLSA DE PAPEL GRADO MEDICO MIXTA CON POROSIDAD CONTROLADA. HIDROFUGO. PARA ESTERILIZAR CON GAS O VAPOR CON O SIN TRATAMIENTO ANTIBACTERIANO CON REACTIVO QUIMICO IMPRESO Y PELICULA PLASTICA""",NULL,PMG,"ENVASE CON 250 PIEZAS.",1,NULL,1763.54,2,0
887,NULL,P-16-0007,301,55,060.125.1945,"BOLSA DE PAPEL GRADO MEDICO MIXTA CON POROSIDAD CONTROLADA. HIDROFUGO. PARA ESTERILIZAR CON GAS O VAPOR CON O SIN TRATAMIENTO ANTIBACTERIANO CON REACTIVO QUIMICO IMPRESO Y PELICULA PLASTICA""",NULL,PMG,"ENVASE CON 500 PIEZAS.",1,NULL,2190.40,2,0
888,NULL,P-16-0007,301,54,060.125.1960,"BOLSA DE PAPEL GRADO MEDICO MIXTA CON POROSIDAD CONTROLADA. HIDROFUGO. PARA ESTERILIZAR CON GAS O VAPOR CON O SIN TRATAMIENTO ANTIBACTERIANO CON REACTIVO QUIMICO IMPRESO Y PELICULA PLASTICA""",NULL,PMG,"ENVASE CON 1000 PIEZAS.",1,NULL,2411.96,2,0
889,NULL,P-16-0007,301,83,060.125.2505,"BOLSAS PARA USO GENERAL, DE POLIETILENO. MEDIDAS 30X20 ENVASE 100 PIEZAS",NULL,DBT,"ENVASE 100 PIEZAS",1,NULL,85.26,2,0
890,NULL,P-16-0007,301,64,060.125.2653,"BOLSA DE PAPEL GRADO MÉDICO. PARA ESTERILIZAR CON GAS O VAPOR. CON O SIN TRATAMIENTO ANTIBACTERIANO; CON REACTIVO QUÍMICO IMPRESO Y SISTEMA DE APERTURA. MEDIDAS: 7.5 X 23.0 X 4.0 CM.""",NULL,GENERICO,"ENVASE CON 1000 PIEZAS.",1,NULL,636.44,2,0
891,NULL,P-16-0007,301,63,060.125.2679,"BOLSA DE PAPEL GRADO MÉDICO. PARA ESTERILIZAR CON GAS O VAPOR. CON O SIN TRATAMIENTO ANTIBACTERIANO; CON REACTIVO QUÍMICO IMPRESO Y SISTEMA DE APERTURA. MEDIDAS: 12.0 X 26.0 X 4.0 CM.""",NULL,GENERICO,"ENVASE CON 1000 PIEZAS.",1,NULL,905.42,2,0
892,NULL,P-16-0007,301,57,060.125.2695,"BOLSA DE PAPEL GRADO MEDICO PARA ESTERILIZAR CON GAS O VAPOR CON O SIN TRATAMIENTO ANTIBACTERIANO CON REACTIVO QUIMICO IMPRESO Y SISTEMA DE APERTURA MEDIDAS 14 X 33 X 4.5 CM (CON CARTERA INTEGRADA DE 25 X""",NULL,PMG,"ENVASE CON 1000 PIEZAS.",1,NULL,2604.12,2,0
893,NULL,P-16-0007,301,62,060.125.2711,"BOLSA DE PAPEL GRADO MEDICO PARA ESTERILIZAR CON GAS O VAPOR CON O SIN TRATAMIENTO ANTIBACTERIANO CON REACTIVO QUIMICO IMPRESO Y SISTEMA DE APERTURA MEDIDAS 7.5 X 48 X 4 CM ENVASE CON 1000 PIEZAS.""",NULL,PMG,"ENVASE CON 1000 PIEZAS.",1,NULL,1369.47,2,0
894,NULL,P-16-0007,301,61,060.125.2760,"BOLSA DE PAPEL GRADO MEDICO PARA ESTERILIZAR CON GAS O VAPOR CON O SIN TRATAMIENTO ANTIBACTERIANO CON REACTIVO QUÍMICO IMPRESO Y SISTEMA DE APERTURA MEDIDAS 6 X 18 X 3 CM ENVASE CON 1000 PIEZAS""",NULL,PMG,"ENVASE CON 1000 PIEZAS.",1,NULL,548.92,2,0
895,NULL,P-16-0007,301,69,060.125.2828,"BOLSA PARA ESTERILIZACIÓN CON GAS O VAPOR. MEDIDAS: 9.0 X 12.5 X 5.0 CM.",NULL,PMG,"ENVASE CON 1000 PIEZAS.",1,NULL,515.25,2,0
896,NULL,P-16-0007,301,59,060.125.2836,"BOLSA DE PAPEL GRADO MEDICO PARA ESTERILIZAR CON GAS O VAPOR CON O SIN TRATAMIENTO ANTIBACTERIANO CON REACTIVO QUIMICO IMPRESO Y SISTEMA DE APERTURA MEDIDAS 25 X 38 X 8 CM ENVASE CON 500 PIEZAS""",NULL,GENERICO,"ENVASE CON 500 PIEZAS.",1,NULL,2776.73,2,0
897,NULL,P-16-0007,301,60,060.125.2844,"BOLSA DE PAPEL GRADO MEDICO PARA ESTERILIZAR CON GAS O VAPOR CON O SIN TRATAMIENTO ANTIBACTERIANO CON REACTIVO QUIMICO IMPRESO Y SISTEMA DE APERTURA MEDIDAS 32 X 62 X 12 CM ENVASE CON 250 PIEZAS""",NULL,PMG,"ENVASE CON 250 PIEZAS.",1,NULL,1636.51,2,0
898,NULL,P-16-0007,301,58,060.125.2877,"BOLSA DE PAPEL GRADO MEDICO PARA ESTERILIZAR CON GAS O VAPOR CON O SIN TRATAMIENTO ANTIBACTERIANO CON REACTIVO QUIMICO IMPRESO Y SISTEMA DE APERTURA MEDIDAS 18 X 33 X 6 CM ENVASE CON 1000 PIEZAS""",NULL,PMG,"ENVASE CON 1000 PIEZAS.",1,NULL,1730.22,2,0
899,NULL,P-16-0007,301,53,060.125.2901,"BOLSA DE HULE NATURAL O SINTÉTICO DE TEXTURA BLANDA O FLEXIBLE CON TAPÓN PARA: AGUA CALIENTE (CAPACIDAD 1750 A 2000 ML).",NULL,EDIGAR,PIEZA,1,NULL,149.52,2,0
900,NULL,P-16-0007,301,82,060.125.3230,"BOLSAS PARA USO GENERAL, DE POLETILENO. MEDIDAS 60X80 ENVASE 100 PIEZAS",NULL,DBT,"ENVASE 100 PIEZAS",1,NULL,312.65,2,0
901,NULL,P-16-0007,301,74,060.125.3602,"BOLSA PARA NUTRICION ENTERAL, ESTERIL CON EQUIPO INTEGRADO PARA BOMBA, CAPACIDAD DE 1000 ML. PIEZA.",NULL,NUTRISET,PIEZA.,1,NULL,267.60,2,0
902,NULL,P-16-0007,301,72,060.125.3776,"BOLSA PARA ILEOSTOMÌA O COLOSTOMÌA. TAMAÑO INFANTIL. AUTOADHERIBLE DE PLASTICO GRADO MÈDICO SUAVE TRANSPARENTE A PRUEBA DE OLOR DRENABLE EN FORMA DE BOTELLA DE 23 X 13 CM ABIERTA EN SU PARTE MÀS ANGOSTA""",NULL,PIESA,PIEZA,1,NULL,54.97,2,0
903,NULL,P-16-0007,301,65,060.125.3778,"BOLSA ESTÉRIL Y DESECHABLE DE CLORURO DE POLIVINILO, PARA RECOLECCIÓN DE MUESTRA DE LÍQUIDO DIALIZADO, CAPACIDAD DE 150 ML. CONTIENE: UN SITIO ELASTICO CON PROTECTOR, TUBO DE 4.33 MM DE DIAMETRO INTERNO, 5.97""",NULL,"AQU SAFE",PIEZA,1,NULL,232.02,2,0
904,NULL,P-16-0007,301,73,060.125.3917,"BOLSA PARA ILEOSTOMÌA O COLOSTOMÌA. TAMAÑO NEONATAL. AUTOADHERIBLE DE PLÀSTICO GRADO MPEDICO SUAVE TRANSPARENTE A PRUEBA DE OLOR DRENABLE EN FORMA DE BOTELLA DE 21.5 X 8.6 CM. CON PINZA DE SEGURIDAD""",NULL,PIESA,PIEZA,1,NULL,47.73,2,0
905,NULL,P-16-0007,301,67,060.125.3925,"BOLSA PARA ALIMENTACIÓN PARENTERAL, NEONATAL, DE 250 ML, ESTÉRIL, DE ETILVINIL ACETATO, CON ESCALA DE MEDICIÓN CADA 50 ML, SISTEMA DE LLENADO, SITIO DE INYECCIÓN, SISTEMA OBTURADOR Y ASA PARA COLGAR. PIEZA.""",NULL,IPM,PIEZA,1,NULL,81.83,2,0
906,NULL,P-16-0007,301,81,060.125.3933,"BOLSAS DE POLIETILENO COLOR ROJO TRASLÚCIDO, IMPERMEABLE, MARCADA CON LA LEYENDA: “RESIDUOS PELIGROSOS BIOLÓGICO-INFECCIOSOS” Y CON EL SÍMBOLO UNIVERSAL DE: RIESGO BIOLÓGICO. CALIBRE MÍNIMO 200.""",NULL,DBT,PIEZA,1,NULL,2.73,2,0
907,NULL,P-16-0007,301,77,060.125.3982,"BOLSAS DE POLIETILENO COLOR AMARILLO TRASLUCIDO, IMPERMEABLE, MARCADA CON LA LEYENDA : """"RESIDUOS PELIGROSOS BIOLOGICO INFECCIOSOS"""" Y CON EL SIMBOLO UNIVERSAL DE RIESGO BIOLOGICO. CALIBRE 300. TAMAÑO DE""",NULL,DBT,PIEZA,1,NULL,2.73,2,0
908,NULL,P-16-0007,301,80,060.125.3982,"BOLSAS DE POLIETILENO COLOR AMARILLO TRASLÚCIDO, IMPERMEABLE, MARCADA CON LA LEYENDA: “RESIDUOS PELIGROSOS BIOLÓGICO-INFECCIOSOS” Y CON EL SÍMBOLO UNIVERSAL DE: RIESGO BIOLÓGICO. CALIBRE MÍNIMO 300.""",NULL,A1,PIEZA,1,NULL,2.73,2,0
909,NULL,P-16-0007,301,78,060.125.3990,"BOLSAS DE POLIETILENO COLOR AMARILLO TRASLUCIDO, IMPERMEABLE, MARCADA CON LA LEYENDA : """"RESIDUOS PELIGROSOS BIOLOGICO INFECCIOSOS"""" Y CON EL SIMBOLO UNIVERSAL DE RIESGO BIOLOGICO. CALIBRE 300. TAMAÑO DE""",NULL,DBT,PIEZA,1,NULL,3.58,2,0
910,NULL,P-16-0007,301,79,060.125.4006,"BOLSAS DE POLIETILENO COLOR AMARILLO TRASLUCIDO, IMPERMEABLE, MARCADA CON LA LEYENDA : """"RESIDUOS PELIGROSOS BIOLOGICO INFECCIOSOS"""" Y CON EL SIMBOLO UNIVERSAL DE RIESGO BIOLOGICO. CALIBRE 300. TAMAÑO DE""",NULL,DBT,PIEZA,1,NULL,6.34,2,0
911,NULL,P-16-0007,301,84,060.130.0015,"BOTAS PARA USO EN QUIROFANO DESECHABLE. ENVASE CON 25 PARES.",NULL,PIARI,"ENVASE CON 25 PARES.",1,NULL,94.74,2,0
912,NULL,P-16-0007,301,85,060.132.0054,"BRAZALETE PARA IDENTIFICACIÓN DE PLASTICO. ADULTO. PIEZA.",NULL,PIARI,PIEZA.,1,NULL,0.65,2,0
913,NULL,P-16-0007,301,86,060.132.0203,"BRAZALETE PARA IDENTIFICACIÓN DE PLASTICO. INFANTIL. PIEZA.",NULL,PIARI,PIEZA.,1,NULL,0.65,2,0
914,NULL,P-16-0007,301,87,060.157.0104,"CAL SODADA CON INDICADOR LATA 5 KG ENVASE",NULL,SODASORB,"LATA DE 5 KG.",1,NULL,2692.75,2,0
915,NULL,P-16-0007,301,116,060.16.8044,"CATETER PARA CATETERISMO VENOSO CENTRAL, RADIOPACO, ESTERIL Y DESECHABLE DE POLIURETANO. LONGITUD 30.5 CM CALIBRE 18 G CON AGUJA DE 5.2 A 6.5 CM DE LARGO, DE PARED DELGADA CON MANDRIL Y ADAPTADOR PARA""",NULL,BD,PIEZA,1,NULL,80.61,2,0
916,NULL,P-16-0007,301,144,060.165.0849.00,"CATETER VENOSO CENTRAL DE INSERCION PERIFERICA. CALIBRE 1.9 A 2 FR. LONGITUD 30 A 50 CM CON 2 LUMENES. DE POLIURETANO O ELASTOMERO DE SILICON CON AGUJA INTRODUCTORA CON FUNDA O CAMISA DESPRENDIBLE.""",NULL,"MED COMB",PIEZA,1,NULL,6172.80,2,0
917,NULL,P-16-0007,301,143,060.165.0849.01,"CATETER VENOSO CENTRAL DE INSERCION PERIFERICA CALIBRE 3 FR. LONGITUD 30 A 50 CM CON 2 LUMENES. DE POLIURETANO O ELASTOMERO DE SILICON CON AGUJA INTRODUCTORA CON FUNDA O CAMISA DESPRENDIBLE.""",NULL,"MED COMB",PIEZA,1,NULL,6172.99,2,0
918,NULL,P-16-0007,301,132,060.166.0103,"CATETER PARA VENOCLISIS DE POLITETRAFLUORETILENO O POLIURETANO RADIOPACO CON AGUJA .LONGITUD 17-24 MM. CALIBRE 24 G.",NULL,PUNZOCAT,"ENVASE CON 50 PIEZAS.",1,NULL,426.57,2,0
919,NULL,P-16-0007,301,145,060.166.1903,"CATÉTER VENOSO CENTRAL, CALIBRE 4 FR, LONGITUD 13 CM, DE POLIURETANO RADIOPACO, CON DOS LÚMENES INTERNOS DE 22 G, CON PUNTA FLEXIBLE, AGUJA CALIBRE 21 G, CON CATÉTER INTRODUCTOR CALIBRE 22 G, SOBRE UNA AGUJA""",NULL,GENERICO,PIEZA,1,NULL,767.96,2,0
920,NULL,P-16-0007,301,147,060.166.1911,"CATÉTER VENOSO CENTRAL, CALIBRE 5 FR. LONGITUD 13 CM. DE POLIURETANO RADIOPACO, ESTÉRIL Y DESECHABLE, CON DOS LÚMENES INTERNOS CALIBRES 18 G Y 20 G, CON PUNTA FLEXIBLE, CON AGUJA CALIBRE 20 G, CON CATÉTER""",NULL,BIO-FLUX,PIEZA,1,NULL,767.98,2,0
921,NULL,P-16-0007,301,118,060.166.2141,"CATETER PARA DIÁLISIS PERITONEAL, DE INSTALACIÓN SUBCUTÁNEA, BLANDO DE SILICÓN, CON 2 COJINETES DE POLIÉSTER, CON CONECTOR, TAPÓN Y SEGURO, CON BANDA RADIOPACA. ESTÉRIL Y DESECHABLE. TIPO: COLA DE COCHINO.""",NULL,BIOSIL,PIEZA,1,NULL,1356.25,2,0
922,NULL,P-16-0007,301,119,060.166.2158,"CATETER PARA DIÁLISIS PERITONEAL, DE INSTALACIÓN SUBCUTÁNEA, BLANDO DE SILICÓN, CON 2 COJINETES DE POLIÉSTER, CON CONECTOR, TAPÓN Y SEGURO, CON BANDA RADIOPACA. ESTÉRIL Y DESECHABLE. TIPO: COLA DE COCHINO.""",NULL,BIOSIL,PIEZA,1,NULL,1356.27,2,0
923,NULL,P-16-0007,301,112,060.166.2836,"CATETER PARA ANESTESIA EPIDURAL. DE PLÁSTICO TRANSPARENTE, ESTÉRIL. CON ACOTACIONES A 11 Y 16 CM. CON ADAPTADOR PARA PIVOTE METÁLICO DE JERINGA. LONGITUD. 85 CM. CALIBRE. 22 G. PIEZA""",NULL,VIZCARRA,PIEZA,1,NULL,16.12,2,0
924,NULL,P-16-0007,301,136,060.166.4212,"CATÉTER PERIFÉRICO DE SEGURIDAD, PARA LA INFUSIÓN DE SOLUCIONES INTRAVENOSAS, DE POLIURETANO O FLUORETILENO-PROPILENO, RADIOPACO, CON O SIN ALETAS PARA FIJACIÓN. LA AGUJA CONTIENE UN DISPOSITIVO DE""",NULL,"B BRAUN",PIEZA,1,NULL,27.30,2,0
925,NULL,P-16-0007,301,137,060.166.4238,"CATÉTER PERIFÉRICO DE SEGURIDAD, PARA LA INFUSIÓN DE SOLUCIONES INTRAVENOSAS, DE POLIURETANO O FLUORETILENO-PROPILENO, RADIOPACO, CON O SIN ALETAS PARA FIJACIÓN. LA AGUJA CONTIENE UN DISPOSITIVO DE""",NULL,"B BRAUN",PIEZA,1,NULL,27.30,2,0
926,NULL,P-16-0007,301,138,060.166.4253,"CATÉTER PERIFÉRICO DE SEGURIDAD, PARA LA INFUSIÓN DE SOLUCIONES INTRAVENOSAS, DE POLIURETANO O FLUORETILENO-PROPILENO, RADIOPACO, CON O SIN ALETAS PARA FIJACIÓN. LA AGUJA CONTIENE UN DISPOSITIVO DE""",NULL,"B BRAUN",PIEZA,1,NULL,27.30,2,0
927,NULL,P-16-0007,301,139,060.166.4279,"CATÉTER PERIFÉRICO DE SEGURIDAD, PARA LA INFUSIÓN DE SOLUCIONES INTRAVENOSAS, DE POLIURETANO O FLUORETILENO-PROPILENO, RADIOPACO, CON O SIN ALETAS PARA FIJACIÓN. LA AGUJA CONTIENE UN DISPOSITIVO DE""",NULL,"B BRAUN",PIEZA,1,NULL,27.30,2,0
928,NULL,P-16-0007,301,140,060.166.4287,"CATÉTER PERIFÉRICO DE SEGURIDAD, PARA LA INFUSIÓN DE SOLUCIONES INTRAVENOSAS, DE POLIURETANO O FLUORETILENO-PROPILENO, RADIOPACO, CON O SIN ALETAS PARA FIJACIÓN. LA AGUJA CONTIENE UN DISPOSITIVO DE""",NULL,"B BRAUN",PIEZA,1,NULL,27.30,2,0
929,NULL,P-16-0007,301,141,060.166.5204,"CATÉTER PERIFÉRICO DE SEGURIDAD, PARA LA INFUSIÓN DE SOLUCIONES INTRAVENOSAS, DE POLIURETANO O FLUORETILENO-PROPILENO, RADIOPACO, CON O SIN ALETAS PARA FIJACIÓN. LA AGUJA CONTIENE UN DISPOSITIVO DE""",NULL,"B BRAUN",PIEZA,1,NULL,27.30,2,0
930,NULL,P-16-0007,301,94,060.167.0458,"CÁNULA OROFARINGEA DE PLÁSTICO TRANSPARENTE MODELO GUEDEL/BERMAN NO.0 LONG. 50 MM. PIEZA",NULL,ULTRATEC,PIEZA,1,NULL,15.71,2,0
931,NULL,P-16-0007,301,97,060.167.0466,"CÁNULA OROFARINGEA DE PLÁSTICO TRANSPARENTE MODELO GUEDEL/BERMAN NO.2. LONG. 70 MM. PIEZA.",NULL,ULTRATEC,PIEZA.,1,NULL,15.71,2,0
932,NULL,P-16-0007,301,99,060.167.0482,"CÁNULA OROFARINGEA DE PLÁSTICO TRANSPARENTE MODELO GUEDEL/BERMAN NO.4. LONG. 90 MM. PIEZA.",NULL,ULTRATEC,PIEZA.,1,NULL,15.71,2,0
933,NULL,P-16-0007,301,93,060.167.0680,"CÁNULA OROFARINGEA DE PLÁSTICO TRANSPARENTE MODELO GUEDEL/BERMAN NO. 6. LONG. 110 MM. PIEZA.",NULL,ULTRATEC,PIEZA.,1,NULL,18.07,2,0
934,NULL,P-16-0007,301,114,060.167.0789,"CATETER PARA CATETERISMO VENOSO CENTRAL, RADIOPACO ESTERIL Y DESECHABLE, DE POLIURETANO, QUE PERMITA RETIRAR LA AGUJA Y EL MANDRIL UNA VEZ INSTALADO, LONG. DE 60 A 70 CMS. CALIBRE 16 G. CON AGUJA DE 3.5 A 6.5 CM. DE""",NULL,BD,PIEZA,1,NULL,87.60,2,0
935,NULL,P-16-0007,301,104,060.167.0805,"CÁNULA PARA TRAQUEOSTOMIA CONSTAN DE CIERRE ROTATORIO CON TUBO INTERIOR INTERCAMBIABLE TUBO EXTERIOR, PILOTO, TUBO INTERIOR CON VALVULA TUCKER DE PLATA. MODELO JACKSON CALIBRE 3. PIEZA.""",NULL,JACKSON,PIEZA.,1,NULL,375.24,2,0
936,NULL,P-16-0007,301,105,060.167.0821,"CÁNULA PARA TRAQUEOSTOMIA CONSTAN DE CIERRE ROTATORIO CON TUBO INTERIOR INTERCAMBIABLE TUBO EXTERIOR, PILOTO, TUBO INTERIOR CON VALVULA TUCKER DE PLATA. MODELO JACKSON CALIBRE 4. PIEZA.""",NULL,JACKSON,PIEZA.,1,NULL,375.25,2,0
937,NULL,P-16-0007,301,106,060.167.0847,"CÁNULA PARA TRAQUEOSTOMIA CONSTAN DE CIERRE ROTATORIO CON TUBO INTERIOR INTERCAMBIABLE TUBO EXTERIOR, PILOTO, TUBO INTERIOR CON VALVULA TUCKER DE PLATA. MODELO JACKSON CALIBRE 5. PIEZA.""",NULL,JACKSON,PIEZA.,1,NULL,375.25,2,0
938,NULL,P-16-0007,301,107,060.167.0862,"CÁNULA PARA TRAQUEOSTOMIA CONSTAN DE CIERRE ROTATORIO CON TUBO INTERIOR INTERCAMBIABLE TUBO EXTERIOR, PILOTO, TUBO INTERIOR CON VALVULA TUCKER DE PLATA. MODELO JACKSON CALIBRE 6. PIEZA.""",NULL,JACKSON,PIEZA.,1,NULL,375.26,2,0
939,NULL,P-16-0007,301,108,060.167.0888,"CÁNULA PARA TRAQUEOSTOMIA CONSTAN DE CIERRE ROTATORIO CON TUBO INTERIOR INTERCAMBIABLE TUBO EXTERIOR, PILOTO, TUBO INTERIOR CON VALVULA TUCKER DE PLATA. MODELO JACKSON CALIBRE 7. PIEZA.",NULL,JACKSON,PIEZA.,1,NULL,375.26,2,0
940,NULL,P-16-0007,301,109,060.167.0904,"CÁNULA PARA TRAQUEOSTOMIA CONSTAN DE CIERRE ROTATORIO CON TUBO INTERIOR INTERCAMBIABLE TUBO EXTERIOR, PILOTO, TUBO INTERIOR CON VALVULA TUCKER DE PLATA. MODELO JACKSON CALIBRE 8. PIEZA.",NULL,JACKSON,PIEZA.,1,NULL,375.27,2,0
941,NULL,P-16-0007,301,111,060.167.2884,"CATETER EPIDURAL CON ADAPTADOR GUÍA, ESTÉRIL, ESECHABLE, CALIBRE 18 O 19 G, DE MATERIAL PLÁSTICO FLEXIBLE, RADIOPACO, RESISTENTE A ACODADURAS CON MARCAS INDELEBLES CM A CM, INICIANDO A PARTIR DE 4.8 A""",NULL,VIZCARRA,PIEZA,1,NULL,17.81,2,0
942,NULL,P-16-0007,301,95,060.167.3304,"CÁNULA OROFARINGEA DE PLÁSTICO TRANSPARENTE MODELO GUEDEL/BERMAN NO.00. LONG. 40 MM. PIEZA.",NULL,ULTRATEC,PIEZA.,1,NULL,15.71,2,0
943,NULL,P-16-0007,301,96,060.167.3312,"CÁNULA OROFARINGEA DE PLÁSTICO TRANSPARENTE MODELO GUEDEL/BERMAN NO.1. LONG. 60 MM. PIEZA.",NULL,ULTRATEC,PIEZA.,1,NULL,15.71,2,0
944,NULL,P-16-0007,301,98,060.167.332,"CÁNULA OROFARINGEA DE PLÁSTICO TRANSPARENTE MODELO GUEDEL/BERMAN NO.3. LONG 80 MM. PIEZA.",NULL,ULTRATEC,PIEZA.,1,NULL,15.71,2,0
945,NULL,P-16-0007,301,100,060.167.3346,"CÁNULA OROFARINGEA DE PLÁSTICO TRANSPARENTE MODELO GUEDEL/BERMAN NO.5. LONG 100 MM. PIEZA",NULL,ULTRATEC,PIEZA,1,NULL,18.07,2,0
946,NULL,P-16-0007,301,122,060.167.3387,"CATETER PARA EMBOLECTOMIA, ESTERIL Y DESECHABLE. LONGITUD (80 o 40 CM) MODELO FOGARTY. FRENCH 3 A 7. CAPACIDAD DE 0.30 A 2.5 ML. DIAMETRO EXTERNO DE 0.86 A 2.47 MM.",NULL,RUSH,PIEZA,1,NULL,1184.74,2,0
947,NULL,P-16-0007,301,459,060.167.4922,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 26 FR. PIEZA.",NULL,HOLY,PIEZA.,1,NULL,18.68,2,0
948,NULL,P-16-0007,301,460,060.167.4930,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 28 FR. PIEZA.",NULL,HOLY,PIEZA.,1,NULL,18.68,2,0
949,NULL,P-16-0007,301,461,060.167.4948,"SONDA DE LATEX PUNTA REDONDA TIPO NELATON LONG. 40 CMS. CAL. 30 FR. PIEZA.",NULL,HOLY,PIEZA.,1,NULL,18.68,2,0
950,NULL,P-16-0007,301,125,060.167.5010,"CATÉTER PARA SUMINISTRO DE OXÍGENO CON TUBO DE CONEXIÓN Y CÁNULA NASAL DE PLÁSTICO DIÁMETRO INTERNO 2 MM. DIÁMETRO DEL TUBO DE LA CONEXIÓN 5 MM. LONGITUD 180 CM. PIEZA.""",NULL,ULTRATEC,PIEZA.,1,NULL,8.17,2,0
951,NULL,P-16-0007,301,126,060.167.6638,"CATETER PARA VASOS UMBILICALES RADIOPACOS DE POLIURETANO ESTERIL Y DESECHABLE LONGITUD 35 A 38 CM CALIBRE 3.5 FR PIEZA",NULL,ULTRATEC,PIEZA,1,NULL,125.37,2,0
952,NULL,P-16-0007,301,127,060.167.6646,"CATETER PARA VASOS UMBILICALES RADIOPACOS DE POLIURETANO ESTERIL Y DESECHABLE LONGITUD 35 A 38 CM CALIBRE 5.0 FR PIEZA",NULL,ULTRATEC,PIEZA,1,NULL,152.19,2,0
953,NULL,P-16-0007,301,113,060.167.6661,"CATETER PARA CATETERISMO VENOSO CENTRAL, CALIBRE 7 FR X 20 CM DE LONGITUD DE POLIURETANO O SILICÓN, CON PUNTA FLEXIBLE, RADIOPACO, CON TRES LÚMENES INTERNOS, DISTAL CALIBRE 16 G, MEDIO CALIBRE 18 G Y PROXIMAL DISPOSITIVO DE FIJACIÓN AJUSTABLE CON MÍNIMO DOS CÁPSULAS DE INYECCIÓN Y EQUIPO DE COLOCACIÓN, QUE CONTIENE: JERINGA CON CAPACIDAD MÍNIMA DE 5 CC. AGUJA CALIBRE 17 G, O 18 G, DE 6.35 CM A 7.20 CM DE LONGITUD. GUÍA DE ALAMBRE DE 45 CM A 70 CM DE PUNTA FLEXIBLE EN “J” CONTENIDA EN FUNDA DE PLÁSTICO CON DISPENSADOR,""",NULL,BIOFLUX,PIEZA,1,NULL,614.11,2,0
954,NULL,P-16-0007,301,467,060.167.80892,"SONDA PARA ALIMENTACIÓN DE PLÁSTICO TRANSPARENTE, ESTÉRIL Y DESECHABLE CON UN ORIFICIO EN EL EXTREMO PROXIMAL Y OTRO EN LOS PRIMEROS 2 CM. TAMAÑO INFANTIL LONG. 38.5 CM.CALIBRE 8. PIEZA.""",NULL,ULTRATEC,PIEZA.,1,NULL,4.31,2,0
955,NULL,P-16-0007,301,475,060.167.8121,"SONDA PARA DRENAJE URINARIO DE PERMANENCIA PROLONGADA. DE ELASTÓMERO DE SILICÓN CON GLOBO DE AUTORRETENCIÓN DE 5 ML. ESTÉRIL Y DESECHABLE. TIPO: FOLEY DE DOS VÍAS. CALIBRE: 14 FR. PIEZA""",NULL,RUSCH,PIEZA,1,NULL,219.86,2,0
956,NULL,P-16-0007,301,476,060.167.8139,"SONDA PARA DRENAJE URINARIO DE PERMANENCIA PROLONGADA. DE ELASTÓMERO DE SILICÓN CON GLOBO DE AUTORRETENCIÓN DE 5 ML. ESTÉRIL Y DESECHABLE. TIPO: FOLEY DE DOS VÍAS. CALIBRE: 16 FR. PIEZA""",NULL,RUSCH,PIEZA,1,NULL,219.88,2,0
957,NULL,P-16-0007,301,477,060.167.8147,"SONDA PARA DRENAJE URINARIO DE PERMANENCIA PROLONGADA. DE ELASTÓMERO DE SILICÓN CON GLOBO DE AUTORRETENCIÓN DE 5 ML. ESTÉRIL Y DESECHABLE. TIPO: FOLEY DE DOS VÍAS. CALIBRE: 18 FR. PIEZA""",NULL,RUSCH,PIEZA,1,NULL,219.91,2,0
958,NULL,P-16-0007,301,478,060.167.8154,"SONDA PARA DRENAJE URINARIO DE PERMANENCIA PROLONGADA. DE ELASTÓMERO DE SILICÓN CON GLOBO DE AUTORRETENCIÓN DE 5 ML. ESTÉRIL Y DESECHABLE. TIPO: FOLEY DE DOS VÍAS. CALIBRE: 20 FR. PIEZA.""",NULL,RUSCH,PIEZA.,1,NULL,219.93,2,0
959,NULL,P-16-0007,301,587,060.167.8220,"TUBO ENDOTRAQUEAL, SIN GLOBO DE ELASTOMETRO DE SOLICON TRANSPARENTE, GRADUADOS, CON MARCA RADIOPACA, ESTERILES Y DESECHABLES. CALIBRE 8 FR. DIAM. 2.0 PIEZA.""",NULL,ULTRATEC,PIEZA.,1,NULL,47.44,2,0
